origin,name,normalized_name
English,Whelan,whelan
English,Whitaker,whitaker
English,Whitby,whitby
English,White,white
English,Whiteford,whiteford
English,Whitehead,whitehead
English,Whitehouse,whitehouse
English,Whitelaw,whitelaw
English,Whiteley,whiteley
English,Whitfield,whitfield
English,Whitham,whitham
English,Whiting,whiting
English,Whitley,whitley
English,Whitlock,whitlock
English,Whitmore,whitmore
English,Whittaker,whittaker
English,Whittingham,whittingham
English,Whittington,whittington
English,Whittle,whittle
English,Whittley,whittley
English,Whitworth,whitworth
English,Whyte,whyte
English,Wickens,wickens
English,Wickham,wickham
English,Wicks,wicks
English,Widdows,widdows
English,Widdowson,widdowson
English,Wiggins,wiggins
English,Wigley,wigley
English,Wilcox,wilcox
English,Wild,wild
English,Wilde,wilde
English,Wildman,wildman
English,Wileman,wileman
English,Wiles,wiles
English,Wilkes,wilkes
English,Wilkie,wilkie
English,Wilkin,wilkin
English,Wilkins,wilkins
English,Wilkinson,wilkinson
English,Wilks,wilks
English,Wilkshire,wilkshire
English,Will,will
English,Willett,willett
English,Willetts,willetts
English,Williams,williams
English,Williamson,williamson
English,Willis,willis
English,Wills,wills
English,Willson,willson
English,Wilmot,wilmot
English,Wilson,wilson
English,Wilton,wilton
English,Wiltshire,wiltshire
English,Winder,winder
English,Windsor,windsor
English,Winfer,winfer
English,Winfield,winfield
English,Winman,winman
English,Winn,winn
English,Winship,winship
English,Winstanley,winstanley
English,Winter,winter
English,Wintersgill,wintersgill
English,Winward,winward
English,Wise,wise
English,Wiseman,wiseman
English,Wither,wither
English,Withers,withers
English,Wolf,wolf
English,Wolfe,wolfe
English,Wolstencroft,wolstencroft
English,Wong,wong
English,Wood,wood
English,Woodcock,woodcock
English,Woodford,woodford
English,Woodhall,woodhall
English,Woodham,woodham
English,Woodhams,woodhams
English,Woodhead,woodhead
English,Woodhouse,woodhouse
English,Woodland,woodland
English,Woodley,woodley
English,Woods,woods
English,Woodward,woodward
English,Wooldridge,wooldridge
English,Woollard,woollard
English,Woolley,woolley
English,Woolnough,woolnough
English,Wootton,wootton
English,Worgan,worgan
English,Wormald,wormald
English,Worrall,worrall
English,Worsnop,worsnop
English,Worth,worth
English,Worthington,worthington
English,Wotherspoon,wotherspoon
English,Wragg,wragg
English,Wraight,wraight
English,Wray,wray
English,Wren,wren
English,Wrench,wrench
English,Wrenn,wrenn
English,Wrigglesworth,wrigglesworth
English,Wright,wright
English,Wrightson,wrightson
English,Wyatt,wyatt
English,Wyer,wyer
English,Yabsley,yabsley
English,Yallop,yallop
English,Yang,yang
English,Yapp,yapp
English,Yard,yard
English,Yardley,yardley
English,Yarker,yarker
English,Yarlett,yarlett
English,Yarnall,yarnall
English,Yarnold,yarnold
English,Yarwood,yarwood
English,Yasmin,yasmin
English,Yates,yates
English,Yeadon,yeadon
English,Yeardley,yeardley
English,Yeardsley,yeardsley
English,Yeates,yeates
English,Yeatman,yeatman
English,Yeldon,yeldon
English,Yeoman,yeoman
English,Yeomans,yeomans
English,Yetman,yetman
English,Yeung,yeung
English,Yoman,yoman
English,Yomkins,yomkins
English,York,york
English,Yorke,yorke
English,Yorston,yorston
English,Youlden,youlden
English,Young,young
English,Younge,younge
English,Younis,younis
English,Youssouf,youssouf
English,Yule,yule
English,Yusuf,yusuf
English,Zaoui,zaoui
German,Abbing,abbing
German,Abel,abel
German,Abeln,abeln
German,Abt,abt
German,Achilles,achilles
German,Achterberg,achterberg
German,Acker,acker
German,Ackermann,ackermann
German,Adam,adam
German,Adenauer,adenauer
German,Adler,adler
German,Adlersflügel,adlersflugel
German,Aeschelman,aeschelman
German,Albert,albert
German,Albrecht,albrecht
German,Aleshire,aleshire
German,Aleshite,aleshite
German,Althaus,althaus
German,Amsel,amsel
German,Andres,andres
German,Armbrüster,armbruster
German,Armbruster,armbruster
German,Artz,artz
German,Aue,aue
German,Auer,auer
German,Augustin,augustin
German,Aust,aust
German,Autenburg,autenburg
German,Auttenberg,auttenberg
German,Baasch,baasch
German,Bach,bach
German,Bachmeier,bachmeier
German,Bäcker,backer
German,Bader,bader
German,Bähr,bahr
German,Bambach,bambach
German,Bauer,bauer
German,Bauers,bauers
German,Baum,baum
German,Baumann,baumann
German,Baumbach,baumbach
German,Baumgärtner,baumgartner
German,Baumgartner,baumgartner
German,Baumhauer,baumhauer
German,Bayer,bayer
German,Beck,beck
German,Becke,becke
German,Beckenbauer,beckenbauer
German,Becker,becker
German,Beckert,beckert
German,Behrend,behrend
German,Behrends,behrends
German,Beitel,beitel
German,Beltz,beltz
German,Benn,benn
German,Berg,berg
German,Berger,berger
German,Bergfalk,bergfalk
German,Beringer,beringer
German,Bernat,bernat
German,Best,best
German,Beutel,beutel
German,Beyer,beyer
German,Beyersdorf,beyersdorf
German,Bieber,bieber
German,Biermann,biermann
German,Bischoffs,bischoffs
German,Blau,blau
German,Blecher,blecher
German,Bleier,bleier
German,Blumenthal,blumenthal
German,Blumstein,blumstein
German,Bocker,bocker
German,Boehler,boehler
German,Boer,boer
German,Boesch,boesch
German,Böhler,bohler
German,Böhm,bohm
German,Böhme,bohme
German,Böhmer,bohmer
German,Bohn,bohn
German,Borchard,borchard
German,Bösch,bosch
German,Bosch,bosch
German,Böttcher,bottcher
German,Brahms,brahms
German,Brand,brand
German,Brandt,brandt
German,Brant,brant
German,Brauer,brauer
German,Braun,braun
German,Braune,braune
German,Breiner,breiner
German,Breisacher,breisacher
German,Breitbarth,breitbarth
German,Bretz,bretz
German,Brinkerhoff,brinkerhoff
German,Brodbeck,brodbeck
German,Brose,brose
German,Brotz,brotz
German,Bruhn,bruhn
German,Brun,brun
German,Brune,brune
German,Buchholz,buchholz
German,Buckholtz,buckholtz
German,Buhr,buhr
German,Bumgarner,bumgarner
German,Burgstaller,burgstaller
German,Busch,busch
German,Carver,carver
German,Chevrolet,chevrolet
German,Cline,cline
German,Dahl,dahl
German,Denzel,denzel
German,Derrick,derrick
German,Diefenbach,diefenbach
German,Dieter,dieter
German,Dietrich,dietrich
German,Dirchs,dirchs
German,Dittmar,dittmar
German,Dohman,dohman
German,Drechsler,drechsler
German,Dreher,dreher
German,Dreschner,dreschner
German,Dresdner,dresdner
German,Dressler,dressler
German,Duerr,duerr
German,Dunkle,dunkle
German,Dunst,dunst
German,Dürr,durr
German,Eberhardt,eberhardt
German,Ebner,ebner
German,Ebner,ebner
German,Eckstein,eckstein
German,Egger,egger
German,Eichel,eichel
German,Eilerts,eilerts
German,Engel,engel
German,Enns,enns
German,Esser,esser
German,Essert,essert
German,Everhart,everhart
German,Fabel,fabel
German,Faerber,faerber
German,Falk,falk
German,Falkenrath,falkenrath
German,Färber,farber
German,Fashingbauer,fashingbauer
German,Faust,faust
German,Feigenbaum,feigenbaum
German,Feld,feld
German,Feldt,feldt
German,Fenstermacher,fenstermacher
German,Fertig,fertig
German,Fiedler,fiedler
German,Fischer,fischer
German,Flater,flater
German,Fleischer,fleischer
German,Foerstner,foerstner
German,Forst,forst
German,Förstner,forstner
German,Foth,foth
German,Frank,frank
German,Franke,franke
German,Frei,frei
German,Freud,freud
German,Freudenberger,freudenberger
German,Freund,freund
German,Fried,fried
German,Friedrich,friedrich
German,Fromm,fromm
German,Frost,frost
German,Fuchs,fuchs
German,Fuhrmann,fuhrmann
German,Fürst,furst
German,Fux,fux
German,Gabler,gabler
German,Gaertner,gaertner
German,Garb,garb
German,Garber,garber
German,Gärtner,gartner
German,Garver,garver
German,Gass,gass
German,Gehrig,gehrig
German,Gehring,gehring
German,Geier,geier
German,Geiger,geiger
German,Geisler,geisler
German,Geissler,geissler
German,Geiszler,geiszler
German,Gensch,gensch
German,Gerber,gerber
German,Gerhard,gerhard
German,Gerhardt,gerhardt
German,Gerig,gerig
German,Gerst,gerst
German,Gerstle,gerstle
German,Gerver,gerver
German,Giehl,giehl
German,Giese,giese
German,Glöckner,glockner
German,Goebel,goebel
German,Goldschmidt,goldschmidt
German,Gorman,gorman
German,Gott,gott
German,Gotti,gotti
German,Gottlieb,gottlieb
German,Gottschalk,gottschalk
German,Graner,graner
German,Greenberg,greenberg
German,Groos,groos
German,Gros,gros
German,Gross,gross
German,Groß,gro
German,Große,groe
German,Grosse,grosse
German,Größel,groel
German,Großel,groel
German,Großer,groer
German,Grosser,grosser
German,Grosz,grosz
German,Grünewald,grunewald
German,Günther,gunther
German,Gunther,gunther
German,Gutermuth,gutermuth
German,Gwerder,gwerder
German,Haas,haas
German,Haase,haase
German,Haber,haber
German,Habich,habich
German,Habicht,habicht
German,Hafner,hafner
German,Hahn,hahn
German,Hall,hall
German,Halle,halle
German,Harman,harman
German,Hartmann,hartmann
German,Hase,hase
German,Hasek,hasek
German,Hasenkamp,hasenkamp
German,Hass,hass
German,Hauer,hauer
German,Haupt,haupt
German,Hausler,hausler
German,Havener,havener
German,Heidrich,heidrich
German,Heinrich,heinrich
German,Heinrichs,heinrichs
German,Heintze,heintze
German,Hellewege,hellewege
German,Heppenheimer,heppenheimer
German,Herbert,herbert
German,Hermann,hermann
German,Herrmann,herrmann
German,Herschel,herschel
German,Hertz,hertz
German,Hildebrand,hildebrand
German,Hinrichs,hinrichs
German,Hintzen,hintzen
German,Hirsch,hirsch
German,Hoch,hoch
German,Hochberg,hochberg
German,Hoefler,hoefler
German,Hofer,hofer
German,Hoffman,hoffman
German,Hoffmann,hoffmann
German,Höfler,hofler
German,Hofmann,hofmann
German,Hofmeister,hofmeister
German,Holst,holst
German,Holtzer,holtzer
German,Hölzer,holzer
German,Holzer,holzer
German,Holzknecht,holzknecht
German,Holzmann,holzmann
German,Hoover,hoover
German,Horn,horn
German,Horn,horn
German,Horowitz,horowitz
German,Houk,houk
German,Hüber,huber
German,Huber,huber
German,Huff,huff
German,Huffman,huffman
German,Huffmann,huffmann
German,Hummel,hummel
German,Hummel,hummel
German,Hutmacher,hutmacher
German,Ingersleben,ingersleben
German,Jaeger,jaeger
German,Jäger,jager
German,Jager,jager
German,Jans,jans
German,Janson,janson
German,Janz,janz
German,Jollenbeck,jollenbeck
German,Jordan,jordan
German,Jund,jund
German,Jung,jung
German,Junge,junge
German,Kahler,kahler
German,Kaiser,kaiser
German,Kalb,kalb
German,Kalbfleisch,kalbfleisch
German,Kappel,kappel
German,Karl,karl
German,Kaspar,kaspar
German,Kassmeyer,kassmeyer
German,Kästner,kastner
German,Katz,katz
German,Kaube,kaube
German,Käufer,kaufer
German,Kaufer,kaufer
German,Kauffmann,kauffmann
German,Kaufman,kaufman
German,Keil,keil
German,Keller,keller
German,Kempf,kempf
German,Kerner,kerner
German,Kerper,kerper
German,Kerwar,kerwar
German,Kerwer,kerwer
German,Kiefer,kiefer
German,Kiefer,kiefer
German,Kirchner,kirchner
German,Kistler,kistler
German,Kistner,kistner
German,Kleid,kleid
German,Klein,klein
German,Klossner,klossner
German,Knef,knef
German,Kneib,kneib
German,Kneller,kneller
German,Knepp,knepp
German,Knochenmus,knochenmus
German,Knopf,knopf
German,Knopp,knopp
German,Koch,koch
German,Kock,kock
German,Koenig,koenig
German,Koenigsmann,koenigsmann
German,Köhl,kohl
German,Kohl,kohl
German,Köhler,kohler
German,Kohler,kohler
German,Kolbe,kolbe
German,König,konig
German,Königsmann,konigsmann
German,Kopp,kopp
German,Kraemer,kraemer
German,Krämer,kramer
German,Kramer,kramer
German,Krantz,krantz
German,Kranz,kranz
German,Kraus,kraus
German,Krause,krause
German,Krauss,krauss
German,Krauß,krau
German,Krebs,krebs
German,Kröger,kroger
German,Kron,kron
German,Kruckel,kruckel
German,Krüger,kruger
German,Krüger,kruger
German,Kruger,kruger
German,Kruse,kruse
German,Kruse,kruse
German,Küchler,kuchler
German,Kuhn,kuhn
German,Kundert,kundert
German,Kunkel,kunkel
German,Kunkle,kunkle
German,Kuntz,kuntz
German,Kunze,kunze
German,Kurzmann,kurzmann
German,Laberenz,laberenz
German,Lafrentz,lafrentz
German,Lafrenz,lafrenz
German,Landau,landau
German,Lang,lang
German,Lange,lange
German,Langenberg,langenberg
German,Langer,langer
German,Larenz,larenz
German,Laurenz,laurenz
German,Lauritz,lauritz
German,Lawerenz,lawerenz
German,Lawrenz,lawrenz
German,Lehmann,lehmann
German,Lehrer,lehrer
German,Leitner,leitner
German,Leitz,leitz
German,Leitzke,leitzke
German,Lenz,lenz
German,Leverenz,leverenz
German,Lewerentz,lewerentz
German,Lewerenz,lewerenz
German,Lichtenberg,lichtenberg
German,Lieberenz,lieberenz
German,Linden,linden
German,Loewe,loewe
German,Lohrenz,lohrenz
German,Lorentz,lorentz
German,Lorenz,lorenz
German,Lorenzen,lorenzen
German,Loris,loris
German,Loritz,loritz
German,Löwe,lowe
German,Ludwig,ludwig
German,Luther,luther
German,Maas,maas
German,Maier,maier
German,Mandel,mandel
German,Mann,mann
German,Markwardt,markwardt
German,Marquardt,marquardt
German,Marquering,marquering
German,Marquerink,marquerink
German,Martell,martell
German,Martin,martin
German,Martz,martz
German,Mas,mas
German,Maurer,maurer
German,Maus,maus
German,Mayer,mayer
German,Meier,meier
German,Mein,mein
German,Meindl,meindl
German,Meinhardt,meinhardt
German,Meisner,meisner
German,Meissner,meissner
German,Melsbach,melsbach
German,Mendel,mendel
German,Mendelsohn,mendelsohn
German,Mendelssohn,mendelssohn
German,Messer,messer
German,Messerli,messerli
German,Messmann,messmann
German,Messner,messner
German,Metz,metz
German,Metz,metz
German,Metzger,metzger
German,Meyer,meyer
German,Michel,michel
German,Mohren,mohren
German,Möller,moller
German,Morgenstern,morgenstern
German,Moser,moser
German,Mueller,mueller
German,Muhlfeld,muhlfeld
German,Müller,muller
German,Nagel,nagel
German,Neuman,neuman
German,Neumann,neumann
German,Nuremberg,nuremberg
German,Nussbaum,nussbaum
German,Nussenbaum,nussenbaum
German,Oberst,oberst
German,Oelberg,oelberg
German,Ohme,ohme
German,Oliver,oliver
German,Oppenheimer,oppenheimer
German,Ott,ott
German,Otto,otto
German,Oursler,oursler
German,Pahlke,pahlke
German,Papke,papke
German,Papp,papp
German,Paternoster,paternoster
German,Paul,paul
German,Paulis,paulis
German,Pawlitzki,pawlitzki
German,Penzig,penzig
German,Peter,peter
German,Peters,peters
German,Pfaff,pfaff
German,Pfenning,pfenning
German,Plank,plank
German,Pletcher,pletcher
German,Porsche,porsche
German,Portner,portner
German,Prinz,prinz
German,Protz,protz
German,Rademacher,rademacher
German,Rademaker,rademaker
German,Rapp,rapp
German,Raske,raske
German,Raskob,raskob
German,Raskop,raskop
German,Raskoph,raskoph
German,Regenbogen,regenbogen
German,Reier,reier
German,Reiher,reiher
German,Reiter,reiter
German,Rettig,rettig
German,Reuter,reuter
German,Reuter,reuter
German,Richard,richard
German,Richter,richter
German,Rier,rier
German,Riese,riese
German,Ritter,ritter
German,Rose,rose
German,Rosenberg,rosenberg
German,Rosenberger,rosenberger
German,Rosenfeld,rosenfeld
German,Rot,rot
German,Roth,roth
German,Rothbauer,rothbauer
German,Rothenberg,rothenberg
German,Rothschild,rothschild
German,Sachs,sachs
German,Saller,saller
German,Saller,saller
German,Salomon,salomon
German,Salzwedel,salzwedel
German,Samuel,samuel
German,Sander,sander
German,Sauber,sauber
German,Schäfer,schafer
German,Scheer,scheer
German,Scheinberg,scheinberg
German,Schenck,schenck
German,Schermer,schermer
German,Schindler,schindler
German,Schirmer,schirmer
German,Schlender,schlender
German,Schlimme,schlimme
German,Schlusser,schlusser
German,Schmeling,schmeling
German,Schmid,schmid
German,Schmidt,schmidt
German,Schmitt,schmitt
German,Schmitz,schmitz
German,Schneider,schneider
German,Schnoor,schnoor
German,Schnur,schnur
German,Schoettmer,schoettmer
German,Schräder,schrader
German,Schrader,schrader
German,Schreck,schreck
German,Schreier,schreier
German,Schröder,schroder
German,Schröder,schroder
German,Schroeder,schroeder
German,Schroeter,schroeter
German,Schröter,schroter
German,Schubert,schubert
German,Schuchard,schuchard
German,Schuchardt,schuchardt
German,Schuchert,schuchert
